dataset,label,probability
NIH internal test,Atelectasis,0.3264295756816864
NIH internal test,Atelectasis,0.2184420973062515
NIH internal test,Atelectasis,0.4719119071960449
NIH internal test,Atelectasis,0.0884358659386634
NIH internal test,Atelectasis,0.5886998772621155
NIH internal test,Atelectasis,0.2126762419939041
NIH internal test,Atelectasis,0.1479450464248657
NIH internal test,Atelectasis,0.5480282306671143
NIH internal test,Atelectasis,0.5079794526100159
NIH internal test,Atelectasis,0.1711907088756561
NIH internal test,Atelectasis,0.4626118838787079
NIH internal test,Atelectasis,0.5771663784980774
NIH internal test,Atelectasis,0.1733565330505371
NIH internal test,Atelectasis,0.1433005481958389
NIH internal test,Atelectasis,0.7139230966567993
NIH internal test,Atelectasis,0.5377634763717651
NIH internal test,Atelectasis,0.2118971496820449
NIH internal test,Atelectasis,0.1142597123980522
NIH internal test,Atelectasis,0.1800673156976699
NIH internal test,Atelectasis,0.2143995761871338
NIH internal test,Atelectasis,0.5538033843040466
NIH internal test,Atelectasis,0.521712601184845
NIH internal test,Atelectasis,0.4268966019153595
NIH internal test,Atelectasis,0.5988919734954834
NIH internal test,Atelectasis,0.3302948772907257
NIH internal test,Atelectasis,0.6923296451568604
NIH internal test,Atelectasis,0.3930304050445556
NIH internal test,Atelectasis,0.2069414407014846
NIH internal test,Atelectasis,0.0496039688587188
NIH internal test,Atelectasis,0.6633944511413574
NIH internal test,Atelectasis,0.5080583691596985
NIH internal test,Atelectasis,0.2351676225662231
NIH internal test,Atelectasis,0.6575253009796143
NIH internal test,Atelectasis,0.8272809386253357
NIH internal test,Atelectasis,0.6890918016433716
NIH internal test,Atelectasis,0.6940764784812927
NIH internal test,Atelectasis,0.2078155577182769
NIH internal test,Atelectasis,0.5811595916748047
NIH internal test,Atelectasis,0.0682568401098251
NIH internal test,Atelectasis,0.7242196202278137
NIH internal test,Atelectasis,0.1114767044782638
NIH internal test,Atelectasis,0.2653084695339203
NIH internal test,Atelectasis,0.4914729595184326
NIH internal test,Atelectasis,0.1237192153930664
NIH internal test,Atelectasis,0.2935326695442199
NIH internal test,Atelectasis,0.6166576743125916
NIH internal test,Atelectasis,0.4060713946819305
NIH internal test,Atelectasis,0.228093072772026
NIH internal test,Atelectasis,0.2358627766370773
NIH internal test,Atelectasis,0.4580503702163696
NIH internal test,Atelectasis,0.4601038694381714
NIH internal test,Atelectasis,0.3895381689071655
NIH internal test,Atelectasis,0.4511298537254333
NIH internal test,Atelectasis,0.5622617602348328
NIH internal test,Atelectasis,0.6186292767524719
NIH internal test,Atelectasis,0.1006849408149719
NIH internal test,Atelectasis,0.4275228083133697
NIH internal test,Atelectasis,0.5760266184806824
NIH internal test,Atelectasis,0.5591402053833008
NIH internal test,Atelectasis,0.5641544461250305
NIH internal test,Atelectasis,0.4933115541934967
NIH internal test,Atelectasis,0.0918852165341377
NIH internal test,Atelectasis,0.4277925789356231
NIH internal test,Atelectasis,0.5912837982177734
NIH internal test,Atelectasis,0.5463355779647827
NIH internal test,Atelectasis,0.0627889856696128
NIH internal test,Atelectasis,0.4104081988334656
NIH internal test,Atelectasis,0.1053703129291534
NIH internal test,Atelectasis,0.3207272887229919
NIH internal test,Atelectasis,0.0728656649589538
NIH internal test,Atelectasis,0.0661384314298629
NIH internal test,Atelectasis,0.0702729076147079
NIH internal test,Atelectasis,0.5801001787185669
NIH internal test,Atelectasis,0.6596106886863708
NIH internal test,Atelectasis,0.2554831504821777
NIH internal test,Atelectasis,0.4847395122051239
NIH internal test,Atelectasis,0.4557385444641113
NIH internal test,Atelectasis,0.5659945607185364
NIH internal test,Atelectasis,0.5550048351287842
NIH internal test,Atelectasis,0.2119703143835067
NIH internal test,Atelectasis,0.5666618347167969
NIH internal test,Atelectasis,0.2130027413368225
NIH internal test,Atelectasis,0.0791107043623924
NIH internal test,Atelectasis,0.2313690036535263
NIH internal test,Atelectasis,0.3214763402938843
NIH internal test,Atelectasis,0.1555063128471374
NIH internal test,Atelectasis,0.3499958515167236
NIH internal test,Atelectasis,0.5123025178909302
NIH internal test,Atelectasis,0.4315082728862762
NIH internal test,Atelectasis,0.1973849534988403
NIH internal test,Atelectasis,0.5556694269180298
NIH internal test,Atelectasis,0.6211322546005249
NIH internal test,Atelectasis,0.4877466857433319
NIH internal test,Atelectasis,0.3518259525299072
NIH internal test,Atelectasis,0.2236961722373962
NIH internal test,Atelectasis,0.0361364036798477
NIH internal test,Atelectasis,0.1093478128314018
NIH internal test,Atelectasis,0.5244001150131226
NIH internal test,Atelectasis,0.3675347566604614
NIH internal test,Atelectasis,0.3488900065422058
NIH internal test,Atelectasis,0.4854755699634552
NIH internal test,Atelectasis,0.119576446712017
NIH internal test,Atelectasis,0.3385392725467682
NIH internal test,Atelectasis,0.3824606835842132
NIH internal test,Atelectasis,0.5936214923858643
NIH internal test,Atelectasis,0.4394979774951935
NIH internal test,Atelectasis,0.4962101876735687
NIH internal test,Atelectasis,0.7133854627609253
NIH internal test,Atelectasis,0.0706731006503105
NIH internal test,Atelectasis,0.6827160716056824
NIH internal test,Atelectasis,0.260518342256546
NIH internal test,Atelectasis,0.3323645293712616
NIH internal test,Atelectasis,0.5092431902885437
NIH internal test,Atelectasis,0.1934382766485214
NIH internal test,Atelectasis,0.5953645706176758
NIH internal test,Atelectasis,0.5334166288375854
NIH internal test,Atelectasis,0.0371989160776138
NIH internal test,Atelectasis,0.5305072665214539
NIH internal test,Atelectasis,0.5804725885391235
NIH internal test,Atelectasis,0.8311314582824707
NIH internal test,Atelectasis,0.4895863533020019
NIH internal test,Atelectasis,0.5133184194564819
NIH internal test,Atelectasis,0.4023365676403045
NIH internal test,Atelectasis,0.0934196263551712
NIH internal test,Atelectasis,0.5517168045043945
NIH internal test,Atelectasis,0.3075745403766632
NIH internal test,Atelectasis,0.6905246376991272
NIH internal test,Atelectasis,0.6049858331680298
VinDr external,Atelectasis,0.1638074666261673
VinDr external,Atelectasis,0.8049262166023254
VinDr external,Atelectasis,0.3448838889598846
VinDr external,Atelectasis,0.2603298127651214
VinDr external,Atelectasis,0.3937429189682007
VinDr external,Atelectasis,0.1629895865917205
VinDr external,Atelectasis,0.5925114154815674
VinDr external,Atelectasis,0.181551456451416
VinDr external,Atelectasis,0.1355966180562973
VinDr external,Atelectasis,0.3658109307289123
VinDr external,Atelectasis,0.4698554277420044
VinDr external,Atelectasis,0.3282477557659149
VinDr external,Atelectasis,0.1078161299228668
VinDr external,Atelectasis,0.425603449344635
VinDr external,Atelectasis,0.4322950541973114
VinDr external,Atelectasis,0.4491916000843048
VinDr external,Atelectasis,0.2575690746307373
VinDr external,Atelectasis,0.7156265377998352
VinDr external,Atelectasis,0.530773401260376
VinDr external,Atelectasis,0.1488148868083953
VinDr external,Atelectasis,0.1609491258859634
VinDr external,Atelectasis,0.4129266738891601
VinDr external,Atelectasis,0.1797536760568618
VinDr external,Atelectasis,0.2860006093978882
VinDr external,Atelectasis,0.1953632086515426
VinDr external,Atelectasis,0.1096546500921249
VinDr external,Atelectasis,0.6678488254547119
VinDr external,Atelectasis,0.2043032497167587
VinDr external,Atelectasis,0.2738544940948486
VinDr external,Atelectasis,0.0668491944670677
VinDr external,Atelectasis,0.4261564314365387
VinDr external,Atelectasis,0.2382616698741912
VinDr external,Atelectasis,0.466711550951004
VinDr external,Atelectasis,0.4918496012687683
VinDr external,Atelectasis,0.4896437525749206
VinDr external,Atelectasis,0.2994896173477173
VinDr external,Atelectasis,0.7701678276062012
VinDr external,Atelectasis,0.4756483137607574
VinDr external,Atelectasis,0.7251090407371521
VinDr external,Atelectasis,0.1288947016000747
VinDr external,Atelectasis,0.6514682173728943
VinDr external,Atelectasis,0.1569791883230209
VinDr external,Atelectasis,0.5594049096107483
VinDr external,Atelectasis,0.6511247158050537
VinDr external,Atelectasis,0.6204100847244263
VinDr external,Atelectasis,0.6763176321983337
VinDr external,Atelectasis,0.4096056818962097
VinDr external,Atelectasis,0.5238571166992188
VinDr external,Atelectasis,0.6796573996543884
VinDr external,Atelectasis,0.1589815467596054
VinDr external,Atelectasis,0.2530468106269836
VinDr external,Atelectasis,0.1857381016016006
VinDr external,Atelectasis,0.3333176374435425
VinDr external,Atelectasis,0.5748506188392639
VinDr external,Atelectasis,0.1882241070270538
VinDr external,Atelectasis,0.1013571470975875
VinDr external,Atelectasis,0.1281303316354751
VinDr external,Atelectasis,0.4665388762950897
VinDr external,Atelectasis,0.404185026884079
VinDr external,Atelectasis,0.7150331735610962
VinDr external,Atelectasis,0.2251228243112564
VinDr external,Atelectasis,0.2583451569080353
VinDr external,Atelectasis,0.2738083302974701
VinDr external,Atelectasis,0.2068263739347458
VinDr external,Atelectasis,0.4828901886940002
VinDr external,Atelectasis,0.3062598705291748
VinDr external,Atelectasis,0.4015154242515564
VinDr external,Atelectasis,0.844943106174469
VinDr external,Atelectasis,0.5073726177215576
VinDr external,Atelectasis,0.5426010489463806
VinDr external,Atelectasis,0.5653735399246216
VinDr external,Atelectasis,0.5339189767837524
VinDr external,Atelectasis,0.6319079995155334
VinDr external,Atelectasis,0.4797432422637939
VinDr external,Atelectasis,0.2876489162445068
VinDr external,Atelectasis,0.5116409659385681
VinDr external,Atelectasis,0.2935059666633606
VinDr external,Atelectasis,0.3378119170665741
VinDr external,Atelectasis,0.1185431480407714
VinDr external,Atelectasis,0.7108793258666992
VinDr external,Atelectasis,0.3161796331405639
VinDr external,Atelectasis,0.6201021671295166
VinDr external,Atelectasis,0.4010110795497894
VinDr external,Atelectasis,0.2637940347194671
VinDr external,Atelectasis,0.6337314248085022
VinDr external,Atelectasis,0.254543274641037
VinDr external,Atelectasis,0.2499081790447235
VinDr external,Atelectasis,0.2868134677410126
VinDr external,Atelectasis,0.3603756427764892
VinDr external,Atelectasis,0.0832230225205421
VinDr external,Atelectasis,0.3519620299339294
VinDr external,Atelectasis,0.5626171231269836
VinDr external,Atelectasis,0.4339759647846222
VinDr external,Atelectasis,0.1230607479810714
VinDr external,Atelectasis,0.5858750939369202
VinDr external,Atelectasis,0.345140665769577
VinDr external,Atelectasis,0.559009850025177
VinDr external,Atelectasis,0.6500921845436096
VinDr external,Atelectasis,0.426513671875
VinDr external,Atelectasis,0.2267783135175705
VinDr external,Atelectasis,0.4639974534511566
VinDr external,Atelectasis,0.5315815806388855
VinDr external,Atelectasis,0.4217133820056915
VinDr external,Atelectasis,0.4523381888866424
VinDr external,Atelectasis,0.5618798732757568
VinDr external,Atelectasis,0.6738024353981018
VinDr external,Atelectasis,0.3849508762359619
VinDr external,Atelectasis,0.3267830312252044
VinDr external,Atelectasis,0.5127429962158203
VinDr external,Atelectasis,0.271519124507904
VinDr external,Atelectasis,0.6566027998924255
VinDr external,Atelectasis,0.2435772269964218
VinDr external,Atelectasis,0.8056082129478455
VinDr external,Atelectasis,0.5313854217529297
VinDr external,Atelectasis,0.3596320450305938
VinDr external,Atelectasis,0.3679099082946777
VinDr external,Atelectasis,0.6598045825958252
VinDr external,Atelectasis,0.5281840562820435
VinDr external,Atelectasis,0.1034852787852287
VinDr external,Atelectasis,0.249075561761856
VinDr external,Atelectasis,0.6991443037986755
VinDr external,Atelectasis,0.3903732895851135
VinDr external,Atelectasis,0.2182659655809402
VinDr external,Atelectasis,0.4849636852741241
VinDr external,Atelectasis,0.2674452662467956
VinDr external,Atelectasis,0.3135810196399688
VinDr external,Atelectasis,0.5380366444587708
VinDr external,Atelectasis,0.5572468042373657
VinDr external,Atelectasis,0.580643892288208
VinDr external,Atelectasis,0.5492447018623352
VinDr external,Atelectasis,0.4433957636356354
VinDr external,Atelectasis,0.3723889291286468
VinDr external,Atelectasis,0.1853126585483551
VinDr external,Atelectasis,0.3970766067504883
VinDr external,Atelectasis,0.234753280878067
VinDr external,Atelectasis,0.5735864043235779
VinDr external,Atelectasis,0.2865431606769562
VinDr external,Atelectasis,0.2299638092517852
VinDr external,Atelectasis,0.0744819790124893
VinDr external,Atelectasis,0.230341374874115
VinDr external,Atelectasis,0.8425338864326477
VinDr external,Atelectasis,0.2729470729827881
VinDr external,Atelectasis,0.3389513194561004
VinDr external,Atelectasis,0.5534331798553467
VinDr external,Atelectasis,0.2449418008327484
VinDr external,Atelectasis,0.7433384656906128
VinDr external,Atelectasis,0.2318043708801269
VinDr external,Atelectasis,0.22879259288311
VinDr external,Atelectasis,0.7220186591148376
VinDr external,Atelectasis,0.734809160232544
VinDr external,Atelectasis,0.3268192708492279
VinDr external,Atelectasis,0.644411563873291
VinDr external,Atelectasis,0.411841869354248
VinDr external,Atelectasis,0.2052149176597595
VinDr external,Atelectasis,0.4502465724945068
VinDr external,Atelectasis,0.6547837257385254
VinDr external,Atelectasis,0.1140395849943161
VinDr external,Atelectasis,0.249749556183815
VinDr external,Atelectasis,0.6993465423583984
VinDr external,Atelectasis,0.5323007106781006
VinDr external,Atelectasis,0.5999570488929749
VinDr external,Atelectasis,0.5271477699279785
VinDr external,Atelectasis,0.1522295325994491
VinDr external,Atelectasis,0.7074212431907654
VinDr external,Atelectasis,0.3670965433120727
VinDr external,Atelectasis,0.4798555374145508
VinDr external,Atelectasis,0.397917240858078
VinDr external,Atelectasis,0.2196905612945556
VinDr external,Atelectasis,0.425599455833435
VinDr external,Atelectasis,0.3094989955425262
VinDr external,Atelectasis,0.5255192518234253
VinDr external,Atelectasis,0.5547448396682739
VinDr external,Atelectasis,0.5860227346420288
VinDr external,Atelectasis,0.5906596183776855
VinDr external,Atelectasis,0.2795528173446655
VinDr external,Atelectasis,0.567788302898407
VinDr external,Atelectasis,0.4145821034908294
VinDr external,Atelectasis,0.9012463092803956
VinDr external,Atelectasis,0.184173434972763
VinDr external,Atelectasis,0.4904515147209167
VinDr external,Atelectasis,0.3317663371562958
VinDr external,Atelectasis,0.6350192427635193
VinDr external,Atelectasis,0.0895157530903816
VinDr external,Atelectasis,0.3536116182804107
VinDr external,Atelectasis,0.8058611750602722
VinDr external,Atelectasis,0.5788480639457703
VinDr external,Atelectasis,0.2755080461502075
VinDr external,Atelectasis,0.1330921798944473
VinDr external,Atelectasis,0.2337026298046112
VinDr external,Atelectasis,0.8523129224777222
VinDr external,Atelectasis,0.7713247537612915
VinDr external,Atelectasis,0.8694642186164856
VinDr external,Atelectasis,0.6030276417732239
